"No.","Time","Source","Destination","Protocol","Length","Info","RTT","Lost Segement","Duplicate","Retransmission","IDK"
"6591","72.828875844","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=40899998 Win=3126528 Len=0 TSval=1041657072 TSecr=2010530370","","","","",""
"6592","72.830473678","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41319246 Win=3132288 Len=0 TSval=1041657097 TSecr=2010530391","0.092175568","","","",""
"6593","72.836303173","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1157945 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6594","72.836334895","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1159369 Win=3125376 Len=0 TSval=1401765573 TSecr=939785672","0.000031722","","","",""
"6595","72.836557403","10.10.3.102","10.10.3.105","MPTCP","97","5201  >  55084 [PSH, ACK] Seq=5 Ack=143 Win=65280 Len=1 TSval=1041657088 TSecr=2010530387","0.107619846","","","",""
"6596","72.836962227","10.10.3.105","10.10.3.102","MPTCP","80","55084  >  5201 [ACK] Seq=143 Ack=6 Win=64256 Len=0 TSval=2010530495 TSecr=1041657088","0.000404824","","","",""
"6597","72.837008783","10.10.3.105","10.10.3.102","MPTCP","100","55084  >  5201 [PSH, ACK] Seq=143 Ack=6 Win=64256 Len=4 TSval=2010530495 TSecr=1041657088","","","","",""
"6598","72.837241735","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41275934 Win=3125120 Len=0 TSval=1041657084 TSecr=2010530383","","","","",""
"6599","72.838022724","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41238910 Win=3125120 Len=0 TSval=1041657077 TSecr=2010530376","","","","",""
"6600","72.838184822","10.10.3.62","10.10.3.102","MPTCP","108","45311  >  5201 [PSH, ACK] Seq=33 Ack=1 Win=64256 Len=16 TSval=3347697700 TSecr=2494470792","","","","",""
"6602","72.848387589","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1159369 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6603","72.848430611","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1160793 Win=3132288 Len=0 TSval=1401765585 TSecr=939785672","0.000043022","","","",""
"6604","72.849199162","10.10.3.105","10.10.3.102","MPTCP","268","55092  >  5201 [PSH, ACK] Seq=41325006 Ack=1 Win=64256 Len=176 TSval=2010530507 TSecr=1041657097","","","","",""
"6605","72.849284449","10.10.3.105","10.10.3.102","MPTCP","7212","55092  >  5201 [PSH, ACK] Seq=41325182 Ack=1 Win=64256 Len=7120 TSval=2010530507 TSecr=1041657097","","","","",""
"6606","72.860285783","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1160793 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6607","72.860328863","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1162217 Win=3131008 Len=0 TSval=1401765597 TSecr=939785672","0.000043080","","","",""
"6608","72.862199749","10.10.3.105","10.10.3.102","MPTCP","1308","55092  >  5201 [PSH, ACK] Seq=41332302 Ack=1 Win=64256 Len=1216 TSval=2010530520 TSecr=1041657097","","","","",""
"6610","72.871940449","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1162217 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6611","72.871980301","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1163641 Win=3129600 Len=0 TSval=1401765608 TSecr=939785672","0.000039852","","","",""
"6612","72.873937634","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41319294 Win=3132416 Len=0 TSval=1041657145 TSecr=2010530400","0.131808659","","","",""
"6613","72.884113044","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1163641 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6614","72.884151550","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1165065 Win=3128192 Len=0 TSval=1401765621 TSecr=939785672","0.000038506","","","",""
"6615","72.895848973","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1165065 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6616","72.895890702","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1166489 Win=3126784 Len=0 TSval=1401765632 TSecr=939785672","0.000041729","","","",""
"6617","72.915816572","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1166489 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6618","72.915853623","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1167913 Win=3129728 Len=0 TSval=1401765652 TSecr=939785672","0.000037051","","","",""
"6619","72.916643230","10.10.3.105","10.10.3.102","MPTCP","4364","55092  >  5201 [PSH, ACK] Seq=41333518 Ack=1 Win=64256 Len=4272 TSval=2010530574 TSecr=1041657145","","","","",""
"6620","72.919704727","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [PSH, ACK] Seq=1167913 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6621","72.919732332","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1169337 Win=3128448 Len=0 TSval=1401765656 TSecr=939785672","0.000027605","","","",""
"6622","72.920448074","10.10.3.105","10.10.3.102","MPTCP","380","55092  >  5201 [PSH, ACK] Seq=41337790 Ack=1 Win=64256 Len=288 TSval=2010530578 TSecr=1041657145","","","","",""
"6623","72.932292649","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1169337 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6624","72.932334466","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1170761 Win=3127040 Len=0 TSval=1401765669 TSecr=939785672","0.000041817","","","",""
"6625","72.940451070","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41332302 Win=3132288 Len=0 TSval=1041657208 TSecr=2010530507","0.091166621","","","",""
"6626","72.943531450","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1170761 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6627","72.943570368","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1172185 Win=3125632 Len=0 TSval=1401765680 TSecr=939785672","0.000038918","","","",""
"6628","72.949807811","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41325182 Win=3132288 Len=0 TSval=1041657208 TSecr=2010530460","","","","",""
"6629","72.950842111","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  45311 [ACK] Seq=1 Ack=49 Win=3133824 Len=0 TSval=2494475478 TSecr=3347697700","0.112657289","","","",""
"6630","72.955639997","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1172185 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6631","72.955680967","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1173609 Win=3124224 Len=0 TSval=1401765692 TSecr=939785672","0.000040970","","","",""
"6632","72.956787135","10.10.3.62","10.10.3.102","MPTCP","108","45311  >  5201 [PSH, ACK] Seq=49 Ack=1 Win=64256 Len=16 TSval=3347697819 TSecr=2494475478","","","","",""
"6633","72.970370691","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1173609 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6634","72.970395384","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1175033 Win=3132288 Len=0 TSval=1401765707 TSecr=939785672","0.000024693","","","",""
"6635","72.971052493","10.10.3.105","10.10.3.102","MPTCP","268","55092  >  5201 [PSH, ACK] Seq=41338078 Ack=1 Win=64256 Len=176 TSval=2010530629 TSecr=1041657208","","","","",""
"6636","72.971099098","10.10.3.105","10.10.3.102","MPTCP","8636","55092  >  5201 [PSH, ACK] Seq=41338254 Ack=1 Win=64256 Len=8544 TSval=2010530629 TSecr=1041657208","","","","",""
"6637","72.982436144","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1175033 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6638","72.982457726","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1176457 Win=3131008 Len=0 TSval=1401765719 TSecr=939785672","0.000021582","","","",""
"6639","72.984577475","10.10.3.105","10.10.3.102","MPTCP","1036","55092  >  5201 [PSH, ACK] Seq=41346798 Ack=1 Win=64256 Len=944 TSval=2010530642 TSecr=1041657208","","","","",""
"6640","72.992919944","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55084 [ACK] Seq=6 Ack=147 Win=65280 Len=0 TSval=1041657237 TSecr=2010530495","0.155911161","","","",""
"6641","72.993115113","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1176457 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6642","72.993132389","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1177881 Win=3129600 Len=0 TSval=1401765730 TSecr=939785672","0.000017276","","","",""
"6643","72.993283375","10.10.3.105","10.10.3.102","MPTCP","383","55084  >  5201 [PSH, ACK] Seq=147 Ack=6 Win=64256 Len=287 TSval=2010530651 TSecr=1041657237","","","","",""
"6644","73.002727610","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1177881 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6645","73.002748749","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1179305 Win=3128192 Len=0 TSval=1401765739 TSecr=939785672","0.000021139","","","",""
"6646","73.011152191","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41337790 Win=3129728 Len=0 TSval=1041657275 TSecr=2010530574","0.094508961","","","",""
"6647","73.013729633","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41333518 Win=3131264 Len=0 TSval=1041657273 TSecr=2010530520","","","","",""
"6648","73.014132232","10.10.3.105","10.10.3.102","MPTCP","76","[TCP Dup ACK 2015#17] 55092  >  5201 [ACK] Seq=41347742 Ack=1 Win=64256 Len=0 TSval=2010530672 TSecr=1041657275","","","�\234\223","","�\234\223"
"6649","73.023991759","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1179305 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6650","73.024012924","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1180729 Win=3126784 Len=0 TSval=1401765760 TSecr=939785672","0.000021165","","","",""
"6651","73.028573461","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1180729 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6652","73.028596543","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1182153 Win=3125376 Len=0 TSval=1401765765 TSecr=939785672","0.000023082","","","",""
"6653","73.038188289","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1182153 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6654","73.038211986","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1183577 Win=3129984 Len=0 TSval=1401765775 TSecr=939785672","0.000023697","","","",""
"6655","73.039511975","10.10.3.105","10.10.3.102","MPTCP","5788","55092  >  5201 [PSH, ACK] Seq=41347742 Ack=1 Win=64256 Len=5696 TSval=2010530697 TSecr=1041657275","","","","",""
"6656","73.050313254","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [PSH, ACK] Seq=1183577 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6657","73.050348225","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1185001 Win=3128704 Len=0 TSval=1401765787 TSecr=939785672","0.000034971","","","",""
"6658","73.051183050","10.10.3.105","10.10.3.102","MPTCP","636","55092  >  5201 [PSH, ACK] Seq=41353438 Ack=1 Win=64256 Len=544 TSval=2010530709 TSecr=1041657275","","","","",""
"6659","73.061920110","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1185001 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6660","73.061965975","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1186425 Win=3127296 Len=0 TSval=1401765798 TSecr=939785672","0.000045865","","","",""
"6661","73.072756654","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41338254 Win=3132288 Len=0 TSval=1041657330 TSecr=2010530578","0.101704161","","","",""
"6662","73.073651197","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41346798 Win=3132288 Len=0 TSval=1041657330 TSecr=2010530629","0.102552099","","","",""
"6663","73.073825766","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1186425 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6664","73.073863650","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1187849 Win=3125888 Len=0 TSval=1401765810 TSecr=939785672","0.000037884","","","",""
"6665","73.076554865","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  45311 [ACK] Seq=1 Ack=65 Win=3133824 Len=0 TSval=2494475596 TSecr=3347697819","0.119767730","","","",""
"6666","73.083570330","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55084 [ACK] Seq=6 Ack=434 Win=65024 Len=0 TSval=1041657352 TSecr=2010530651","0.090286955","","","",""
"6667","73.086260073","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1187849 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6668","73.086290264","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1189273 Win=3124480 Len=0 TSval=1401765823 TSecr=939785672","0.000030191","","","",""
"6669","73.088407773","10.10.3.62","10.10.3.102","MPTCP","108","45311  >  5201 [PSH, ACK] Seq=65 Ack=1 Win=64256 Len=16 TSval=3347697951 TSecr=2494475596","","","","",""
"6670","73.098303039","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1189273 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6671","73.098328720","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1190697 Win=3132288 Len=0 TSval=1401765835 TSecr=939785672","0.000025681","","","",""
"6672","73.098986924","10.10.3.105","10.10.3.102","MPTCP","268","55092  >  5201 [PSH, ACK] Seq=41353982 Ack=1 Win=64256 Len=176 TSval=2010530757 TSecr=1041657330","","","","",""
"6673","73.099033844","10.10.3.105","10.10.3.102","MPTCP","8636","55092  >  5201 [PSH, ACK] Seq=41354158 Ack=1 Win=64256 Len=8544 TSval=2010530757 TSecr=1041657330","","","","",""
"6674","73.102927021","10.10.3.102","10.10.3.105","MPTCP","100","5201  >  55084 [PSH, ACK] Seq=6 Ack=434 Win=65024 Len=4 TSval=1041657352 TSecr=2010530651","","","","",""
"6675","73.109753899","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1190697 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6676","73.109775335","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1192121 Win=3131008 Len=0 TSval=1401765846 TSecr=939785672","0.000021436","","","",""
"6677","73.110512626","10.10.3.105","10.10.3.102","MPTCP","780","55092  >  5201 [PSH, ACK] Seq=41362702 Ack=1 Win=64256 Len=688 TSval=2010530768 TSecr=1041657330","","","","",""
"6678","73.121341516","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1192121 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6679","73.121354300","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1193545 Win=3129600 Len=0 TSval=1401765858 TSecr=939785672","0.000012784","","","",""
"6680","73.133154111","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1193545 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6681","73.133174365","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1194969 Win=3128192 Len=0 TSval=1401765870 TSecr=939785672","0.000020254","","","",""
"6682","73.138513841","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41353438 Win=3129984 Len=0 TSval=1041657398 TSecr=2010530697","0.099001866","","","",""
"6683","73.146806907","10.10.3.105","10.10.3.102","MPTCP","80","55084  >  5201 [ACK] Seq=434 Ack=10 Win=64256 Len=0 TSval=2010530805 TSecr=1041657352","0.043879886","","","",""
"6684","73.147340761","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1194969 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6685","73.147372850","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1196393 Win=3126784 Len=0 TSval=1401765884 TSecr=939785672","0.000032089","","","",""
"6686","73.153422825","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41347742 Win=3131520 Len=0 TSval=1041657393 TSecr=2010530642","","","","",""
"6687","73.157141188","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1196393 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6688","73.157183961","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1197817 Win=3125376 Len=0 TSval=1401765894 TSecr=939785672","0.000042773","","","",""
"6689","73.169025239","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1197817 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6690","73.169068635","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1199241 Win=3130240 Len=0 TSval=1401765906 TSecr=939785672","0.000043396","","","",""
"6691","73.169767351","10.10.3.105","10.10.3.102","MPTCP","5788","55092  >  5201 [PSH, ACK] Seq=41363390 Ack=1 Win=64256 Len=5696 TSval=2010530827 TSecr=1041657398","","","","",""
"6692","73.180882067","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [PSH, ACK] Seq=1199241 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6693","73.180933119","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1200665 Win=3128960 Len=0 TSval=1401765917 TSecr=939785672","0.000051052","","","",""
"6694","73.181894446","10.10.3.105","10.10.3.102","MPTCP","892","55092  >  5201 [PSH, ACK] Seq=41369086 Ack=1 Win=64256 Len=800 TSval=2010530840 TSecr=1041657398","","","","",""
"6695","73.189163143","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41362702 Win=3132288 Len=0 TSval=1041657458 TSecr=2010530709","0.090129299","","","",""
"6696","73.192695177","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1200665 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6697","73.192740582","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1202089 Win=3127552 Len=0 TSval=1401765929 TSecr=939785672","0.000045405","","","",""
"6698","73.205475559","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1202089 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6699","73.205522148","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1203513 Win=3126144 Len=0 TSval=1401765942 TSecr=939785672","0.000046589","","","",""
"6700","73.205747938","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  45311 [ACK] Seq=1 Ack=81 Win=3133824 Len=0 TSval=2494475728 TSecr=3347697951","0.117340165","","","",""
"6701","73.216925585","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1203513 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6702","73.216968065","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1204937 Win=3124736 Len=0 TSval=1401765953 TSecr=939785672","0.000042480","","","",""
"6703","73.220529436","10.10.3.62","10.10.3.102","MPTCP","108","45311  >  5201 [PSH, ACK] Seq=81 Ack=1 Win=64256 Len=16 TSval=3347698080 TSecr=2494475728","","","","",""
"6704","73.228373829","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1204937 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6705","73.228421127","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1206361 Win=3132288 Len=0 TSval=1401765965 TSecr=939785672","0.000047298","","","",""
"6706","73.230277057","10.10.3.105","10.10.3.102","MPTCP","268","55092  >  5201 [PSH, ACK] Seq=41369886 Ack=1 Win=64256 Len=176 TSval=2010530888 TSecr=1041657458","","","","",""
"6707","73.230277734","10.10.3.105","10.10.3.102","MPTCP","8636","55092  >  5201 [PSH, ACK] Seq=41370062 Ack=1 Win=64256 Len=8544 TSval=2010530888 TSecr=1041657458","","","","",""
"6708","73.240701683","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1206361 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6709","73.240749433","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1207785 Win=3131008 Len=0 TSval=1401765977 TSecr=939785672","0.000047750","","","",""
"6710","73.241677014","10.10.3.105","10.10.3.102","MPTCP","524","55092  >  5201 [PSH, ACK] Seq=41378606 Ack=1 Win=64256 Len=432 TSval=2010530899 TSecr=1041657458","","","","",""
"6711","73.252132238","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1207785 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6712","73.252174360","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1209209 Win=3129600 Len=0 TSval=1401765989 TSecr=939785672","0.000042122","","","",""
"6713","73.259546379","10.10.3.102","10.10.3.105","MPTCP","390","5201  >  55084 [PSH, ACK] Seq=10 Ack=434 Win=65024 Len=294 TSval=1041657505 TSecr=2010530805","","","","",""
"6714","73.259931952","10.10.3.105","10.10.3.102","MPTCP","80","55084  >  5201 [ACK] Seq=434 Ack=304 Win=64128 Len=0 TSval=2010530918 TSecr=1041657505","0.000385573","","","",""
"6715","73.260108039","10.10.3.105","10.10.3.102","MPTCP","97","55084  >  5201 [PSH, ACK] Seq=434 Ack=304 Win=64128 Len=1 TSval=2010530918 TSecr=1041657505","","","","",""
"6716","73.260108397","10.10.3.105","10.10.3.102","MPTCP","96","[TCP Dup ACK 6714#1] 55084  >  5201 [ACK] Seq=435 Ack=304 Win=64128 Len=0 TSval=2010530918 TSecr=1041657505","","","�\234\223","","�\234\223"
"6717","73.260192035","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Dup ACK 1996#2] 5201  >  36471 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1401755032 TSecr=939775285","","","�\234\223","","�\234\223"
"6718","73.260550525","10.10.3.59","10.10.3.105","MPTCP","96","[TCP Dup ACK 1996#3] 5201  >  36471 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1401755032 TSecr=939775285","","","�\234\223","","�\234\223"
"6719","73.260563177","10.10.3.62","10.10.3.102","MPTCP","96","[TCP Dup ACK 5220#2] 44537  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3347694471 TSecr=2494472143","","","�\234\223","","�\234\223"
"6720","73.262084610","10.10.3.59","10.10.3.105","MPTCP","96","[TCP Dup ACK 1996#4] 5201  >  36471 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1401755032 TSecr=939775285","","","�\234\223","","�\234\223"
"6721","73.262965114","10.10.3.105","10.10.3.102","MPTCP","80","[TCP Dup ACK 6714#2] 55084  >  5201 [ACK] Seq=435 Ack=304 Win=64128 Len=0 TSval=2010530918 TSecr=1041657505","","","�\234\223","","�\234\223"
"6722","73.262965621","10.10.3.105","10.10.3.102","MPTCP","80","55084  >  5201 [FIN, ACK] Seq=435 Ack=304 Win=64256 Len=0 TSval=2010530921 TSecr=1041657505","","","","",""
"6723","73.263052933","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  36471 [FIN, ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1401766000 TSecr=939775285","","","","",""
"6724","73.263640038","10.10.3.62","10.10.3.102","MPTCP","80","[TCP Dup ACK 5220#3] 44537  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3347694471 TSecr=2494472143","","","�\234\223","","�\234\223"
"6725","73.263685733","10.10.3.62","10.10.3.102","MPTCP","80","44537  >  5201 [FIN, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3347698126 TSecr=2494472143","","","","",""
"6726","73.264762162","10.10.3.105","10.10.3.59","MPTCP","1516","39317  >  5201 [ACK] Seq=1209209 Ack=1 Win=64256 Len=1424 TSval=939785672 TSecr=1401765223","","","","",""
"6727","73.264790727","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  39317 [ACK] Seq=1 Ack=1210633 Win=3128192 Len=0 TSval=1401766001 TSecr=939785672","0.000028565","","","",""
"6728","73.268640535","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41363390 Win=3131776 Len=0 TSval=1041657521 TSecr=2010530768","0.158127909","","","",""
"6729","73.273144717","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  55092 [ACK] Seq=1 Ack=41369086 Win=3130240 Len=0 TSval=1041657528 TSecr=2010530827","0.103377366","","","",""
