"No.","Time","Source","Destination","Protocol","Length","Info","RTT","Lost Segement","Duplicate ","Retransmission","IDK"
"1678","37.296231656","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=291670 Win=242304 Len=0 TSval=1039182855 TSecr=2008056159","0.000026247","","","",""
"1679","37.296266029","10.10.3.105","10.10.3.102","MPTCP","2940","34880  >  5201 [PSH, ACK] Seq=291670 Ack=1 Win=64256 Len=2848 TSval=2008056159 TSecr=1039182855","","","","",""
"1680","37.296279474","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=294518 Win=242304 Len=0 TSval=1039182856 TSecr=2008056159","0.000013445","","","",""
"1681","37.296338275","10.10.3.105","10.10.3.102","MPTCP","1468","34880  >  5201 [PSH, ACK] Seq=294518 Ack=1 Win=64256 Len=1376 TSval=2008056159 TSecr=1039182855","","","","",""
"1682","37.296363458","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=295894 Win=242304 Len=0 TSval=1039182856 TSecr=2008056159","0.000025183","","","",""
"1683","37.296434422","10.10.3.105","10.10.3.59","MPTCP","1516","47495  >  5201 [PSH, ACK] Seq=5697 Ack=1 Win=64256 Len=1424 TSval=937311445 TSecr=1399291148","","","","",""
"1684","37.296470115","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  47495 [ACK] Seq=1 Ack=7121 Win=240768 Len=0 TSval=1399291234 TSecr=937311445","0.000035693","","","",""
"1685","37.298077746","10.10.3.62","10.10.3.102","MPTCP","1516","39405  >  5201 [ACK] Seq=4641 Ack=1 Win=64256 Len=1424 TSval=3345223363 TSecr=2492001118","","","","",""
"1686","37.298121376","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  39405 [ACK] Seq=1 Ack=6065 Win=240768 Len=0 TSval=2492001138 TSecr=3345223363","0.000043630","","","",""
"1687","37.298635289","10.10.3.62","10.10.3.102","MPTCP","1516","39405  >  5201 [ACK] Seq=6065 Ack=1 Win=64256 Len=1424 TSval=3345223363 TSecr=2492001118","","","","",""
"1688","37.298680006","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  39405 [ACK] Seq=1 Ack=7489 Win=240768 Len=0 TSval=2492001139 TSecr=3345223363","0.000044717","","","",""
"1689","37.307343106","10.10.3.105","10.10.3.59","MPTCP","1516","47495  >  5201 [ACK] Seq=7121 Ack=1 Win=64256 Len=1424 TSval=937311445 TSecr=1399291148","","","","",""
"1690","37.307393507","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  47495 [ACK] Seq=1 Ack=8545 Win=239488 Len=0 TSval=1399291245 TSecr=937311445","0.000050401","","","",""
"1691","37.308269439","10.10.3.105","10.10.3.102","MPTCP","124","34880  >  5201 [PSH, ACK] Seq=295894 Ack=1 Win=64256 Len=32 TSval=2008056171 TSecr=1039182856","","","","",""
"1692","37.311585801","10.10.3.105","10.10.3.59","MPTCP","1516","47495  >  5201 [ACK] Seq=8545 Ack=1 Win=64256 Len=1424 TSval=937311445 TSecr=1399291148","","","","",""
"1693","37.311635929","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  47495 [ACK] Seq=1 Ack=9969 Win=238080 Len=0 TSval=1399291249 TSecr=937311445","0.000050128","","","",""
"1694","37.321042679","10.10.3.62","10.10.3.102","MPTCP","1516","39405  >  5201 [ACK] Seq=7489 Ack=1 Win=64256 Len=1424 TSval=3345223363 TSecr=2492001118","","","","",""
"1695","37.321087463","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  39405 [ACK] Seq=1 Ack=8913 Win=239488 Len=0 TSval=2492001161 TSecr=3345223363","0.000044784","","","",""
"1696","37.321109443","10.10.3.62","10.10.3.102","MPTCP","204","39405  >  5201 [PSH, ACK] Seq=8913 Ack=1 Win=64256 Len=112 TSval=3345223363 TSecr=2492001118","","","","",""
"1697","37.322357090","10.10.3.105","10.10.3.102","MPTCP","1516","34880  >  5201 [PSH, ACK] Seq=295926 Ack=1 Win=64256 Len=1424 TSval=2008056185 TSecr=1039182856","","","","",""
"1698","37.322403088","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=297350 Win=240896 Len=0 TSval=1039182882 TSecr=2008056171","0.000045998","","","",""
"1699","37.322724772","10.10.3.105","10.10.3.102","MPTCP","1500","34880  >  5201 [PSH, ACK] Seq=297350 Ack=1 Win=64256 Len=1408 TSval=2008056185 TSecr=1039182882","","","","",""
"1700","37.327315116","10.10.3.105","10.10.3.59","MPTCP","1516","47495  >  5201 [ACK] Seq=9969 Ack=1 Win=64256 Len=1424 TSval=937311445 TSecr=1399291148","","","","",""
"1701","37.327365305","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  47495 [ACK] Seq=1 Ack=11393 Win=239360 Len=0 TSval=1399291265 TSecr=937311445","0.000050189","","","",""
"1703","37.343514071","10.10.3.105","10.10.3.59","MPTCP","1516","47495  >  5201 [ACK] Seq=11393 Ack=1 Win=64256 Len=1424 TSval=937311445 TSecr=1399291148","","","","",""
"1704","37.343567239","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  47495 [ACK] Seq=1 Ack=12817 Win=238080 Len=0 TSval=1399291281 TSecr=937311445","0.000053168","","","",""
"1705","37.347337532","10.10.3.105","10.10.3.59","MPTCP","316","47495  >  5201 [PSH, ACK] Seq=12817 Ack=1 Win=64256 Len=224 TSval=937311445 TSecr=1399291148","","","","",""
"1706","37.347403442","10.10.3.59","10.10.3.105","MPTCP","80","5201  >  47495 [ACK] Seq=1 Ack=13041 Win=237952 Len=0 TSval=1399291285 TSecr=937311445","0.000065910","","","",""
"1707","37.347649819","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=298758 Win=289920 Len=0 TSval=1039182882 TSecr=2008056185","0.024925047","","","",""
"1708","37.347661433","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  39405 [ACK] Seq=1 Ack=9025 Win=289920 Len=0 TSval=2492001161 TSecr=3345223363","0.026551990","","","",""
"1709","37.348131679","10.10.3.105","10.10.3.102","MPTCP","42812","34880  >  5201 [PSH, ACK] Seq=298758 Ack=1 Win=64256 Len=42720 TSval=2008056210 TSecr=1039182882","","","","",""
"1710","37.348184518","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=341478 Win=289920 Len=0 TSval=1039182907 TSecr=2008056210","0.000052839","","","",""
"1711","37.348298726","10.10.3.105","10.10.3.102","MPTCP","20028","34880  >  5201 [PSH, ACK] Seq=341478 Ack=1 Win=64256 Len=19936 TSval=2008056210 TSecr=1039182882","","","","",""
"1712","37.348318293","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=361414 Win=289920 Len=0 TSval=1039182908 TSecr=2008056210","0.000019567","","","",""
"1713","37.348468177","10.10.3.105","10.10.3.102","MPTCP","9356","34880  >  5201 [PSH, ACK] Seq=361414 Ack=1 Win=64256 Len=9264 TSval=2008056211 TSecr=1039182882","","","","",""
"1714","37.348500053","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=370678 Win=289920 Len=0 TSval=1039182908 TSecr=2008056211","0.000031876","","","",""
"1715","37.348581940","10.10.3.105","10.10.3.102","MPTCP","14332","34880  >  5201 [PSH, ACK] Seq=370678 Ack=1 Win=64256 Len=14240 TSval=2008056211 TSecr=1039182907","","","","",""
"1716","37.348598916","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=384918 Win=289920 Len=0 TSval=1039182908 TSecr=2008056211","0.000016976","","","",""
"1717","37.349015759","10.10.3.105","10.10.3.102","MPTCP","42812","34880  >  5201 [PSH, ACK] Seq=384918 Ack=1 Win=64256 Len=42720 TSval=2008056211 TSecr=1039182907","","","","",""
