Time,No.,Source,Destination,Protocol,Length,Info,RTT,Lost Segement,Duplicate,Retransmission,IDK,Subflow,SubflowNo,packetloss,Time_Diff,Bandwidth,Jitter,Subflow1_RTT,Subflow1_packetloss,Subflow1_Bandwidth,Subflow1_Jitter,Subflow2_RTT,Subflow2_packetloss,Subflow2_Bandwidth,Subflow2_Jitter,Subflow3_RTT,Subflow3_packetloss,Subflow3_Bandwidth,Subflow3_Jitter
1970-01-01 00:01:10.355532507,5564,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=26764726 Ack=1 Win=64256 Len=62656 TSval=2010528012 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005237080000028,119814858.66103391,0.0,0.199988707,0.0,119814858.66103391,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3602e-05,0.0,5881488.018339772,9.909148174610422e-05
1970-01-01 00:01:10.356078490,5565,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=26827382 Ack=1 Win=64256 Len=62656 TSval=2010528013 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005459829999949,114926655.2265865,0.0,0.199988707,0.0,114926655.2265865,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3602e-05,0.0,5881488.018339772,9.909148174610422e-05
1970-01-01 00:01:10.356620275,5566,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=26890038 Ack=1 Win=64256 Len=62656 TSval=2010528013 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005417849999957,115817159.9444183,0.0,0.199988707,0.0,115817159.9444183,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3602e-05,0.0,5881488.018339772,9.909148174610422e-05
1970-01-01 00:01:10.357155988,5567,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=26952694 Ack=1 Win=64256 Len=62656 TSval=2010528014 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005357130000049,117129881.1106238,0.0,0.199988707,0.0,117129881.1106238,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3602e-05,0.0,5881488.018339772,9.909148174610422e-05
1970-01-01 00:01:10.357707525,5568,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27015350 Ack=1 Win=64256 Len=62656 TSval=2010528014 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005515369999926,113769339.13923216,0.0,0.199988707,0.0,113769339.13923216,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3602e-05,0.0,5881488.018339772,9.909148174610422e-05
1970-01-01 00:01:10.358035381,5569,10.10.3.105,10.10.3.102,MPTCP,38540,55092  >  5201 [ACK] Seq=27078006 Ack=1 Win=64256 Len=38448 TSval=2010528015 TSecr=1041654601,0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0003278559999984,117551608.02360624,0.0,0.199988707,0.0,117551608.02360624,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3602e-05,0.0,5881488.018339772,9.909148174610422e-05
1970-01-01 00:01:10.358245282,5570,10.10.3.105,10.10.3.102,MPTCP,24300,"55092  >  5201 [PSH, ACK] Seq=27116454 Ack=1 Win=64256 Len=24208 TSval=2010528015 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0002099010000051,115768862.46087876,0.0,0.199988707,0.0,115768862.46087876,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3602e-05,0.0,5881488.018339772,9.909148174610422e-05
1970-01-01 00:01:10.358678604,5571,10.10.3.105,10.10.3.59,MPTCP,1516,39317  >  5201 [ACK] Seq=885233 Ack=1 Win=64256 Len=1424 TSval=939783336 TSecr=1401763076,0.0002280965,0,0,0,0,10.10.3.105_10.10.3.59,3.0,0.0,0.0004333220000063,3498553.0390282795,5.009060101885553e-05,0.199988707,0.0,115768862.46087876,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,0.0002280965,0.0,3498553.0390282795,5.009060101885553e-05
1970-01-01 00:01:10.358691823,5572,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=886657 Win=3142144 Len=0 TSval=1401763095 TSecr=939783336,1.3219e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,1.3218999995956436e-05,6051895.001472972,5.6309898701090264e-05,0.199988707,0.0,115768862.46087876,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.358790377,5573,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27140662 Ack=1 Win=64256 Len=62656 TSval=2010528015 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,9.855400000446934e-05,636686486.5673076,0.0,0.199988707,0.0,636686486.5673076,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.359338799,5574,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27203318 Ack=1 Win=64256 Len=62656 TSval=2010528016 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005484219999942,114415541.3179176,0.0,0.199988707,0.0,114415541.3179176,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.359868878,5575,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27265974 Ack=1 Win=64256 Len=62656 TSval=2010528016 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005300790000006,118374808.28314117,0.0,0.199988707,0.0,118374808.28314117,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.360416155,5576,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27328630 Ack=1 Win=64256 Len=62656 TSval=2010528017 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005472769999954,114654918.80806328,0.0,0.199988707,0.0,114654918.80806328,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.360974287,5577,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27391286 Ack=1 Win=64256 Len=62656 TSval=2010528018 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005581320000089,112425017.73593023,0.0,0.199988707,0.0,112425017.73593023,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.361501887,5578,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27453942 Ack=1 Win=64256 Len=62656 TSval=2010528018 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.000527599999998,118931008.3400854,0.0,0.199988707,0.0,118931008.3400854,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.362030221,5579,10.10.3.105,10.10.3.102,MPTCP,61324,55092  >  5201 [ACK] Seq=27516598 Ack=1 Win=64256 Len=61232 TSval=2010528019 TSecr=1041654601,0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005283339999948,116070516.00047883,0.0,0.199988707,0.0,116070516.00047883,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.362092027,5580,10.10.3.105,10.10.3.102,MPTCP,1516,"55092  >  5201 [PSH, ACK] Seq=27577830 Ack=1 Win=64256 Len=1424 TSval=2010528019 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,6.18060000050491e-05,24528362.940105394,0.0,0.199988707,0.0,24528362.940105394,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.362590007,5581,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27579254 Ack=1 Win=64256 Len=62656 TSval=2010528019 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0004979799999915,126005060.44632728,0.0,0.199988707,0.0,126005060.44632728,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.363130752,5582,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27641910 Ack=1 Win=64256 Len=62656 TSval=2010528020 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005407450000092,116039907.9028556,0.0,0.199988707,0.0,116039907.9028556,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.363668574,5583,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27704566 Ack=1 Win=64256 Len=62656 TSval=2010528020 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005378219999983,116670571.30462924,0.0,0.199988707,0.0,116670571.30462924,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.364204638,5584,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27767222 Ack=1 Win=64256 Len=62656 TSval=2010528021 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.000536064000002,117053187.678634,0.0,0.199988707,0.0,117053187.678634,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.364758536,5585,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27829878 Ack=1 Win=64256 Len=62656 TSval=2010528021 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005538979999926,113284395.32339294,0.0,0.199988707,0.0,113284395.32339294,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.365291691,5586,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27892534 Ack=1 Win=64256 Len=62656 TSval=2010528022 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005331549999993,117691853.2135514,0.0,0.199988707,0.0,117691853.2135514,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.365849079,5587,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=27955190 Ack=1 Win=64256 Len=62656 TSval=2010528022 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005573880000042,112575082.34752044,0.0,0.199988707,0.0,112575082.34752044,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.366032449,5588,10.10.3.105,10.10.3.102,MPTCP,22876,55092  >  5201 [ACK] Seq=28017846 Ack=1 Win=64256 Len=22784 TSval=2010528023 TSecr=1041654601,0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.000183370000002,124753231.17057694,0.0,0.199988707,0.0,124753231.17057694,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.366383904,5589,10.10.3.105,10.10.3.102,MPTCP,39964,"55092  >  5201 [PSH, ACK] Seq=28040630 Ack=1 Win=64256 Len=39872 TSval=2010528023 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0003514550000005,113710147.81390738,0.0,0.199988707,0.0,113710147.81390738,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.366912540,5590,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28080502 Ack=1 Win=64256 Len=62656 TSval=2010528024 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005286359999985,118697932.0367412,0.0,0.199988707,0.0,118697932.0367412,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.367472489,5591,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28143158 Ack=1 Win=64256 Len=62656 TSval=2010528024 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005599489999923,112060205.4845316,0.0,0.199988707,0.0,112060205.4845316,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.367998352,5592,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28205814 Ack=1 Win=64256 Len=62656 TSval=2010528025 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005258630000071,119323854.31024872,0.0,0.199988707,0.0,119323854.31024872,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.368549197,5593,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28268470 Ack=1 Win=64256 Len=62656 TSval=2010528025 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005508449999922,113912262.07169488,0.0,0.199988707,0.0,113912262.07169488,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.369078708,5594,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28331126 Ack=1 Win=64256 Len=62656 TSval=2010528026 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005295110000105,118501787.49592024,0.0,0.199988707,0.0,118501787.49592024,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.369624414,5595,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28393782 Ack=1 Win=64256 Len=62656 TSval=2010528026 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005457059999969,114984991.91937318,0.0,0.199988707,0.0,114984991.91937318,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.370038878,5596,10.10.3.105,10.10.3.102,MPTCP,48508,55092  >  5201 [ACK] Seq=28456438 Ack=1 Win=64256 Len=48416 TSval=2010528027 TSecr=1041654601,0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0004144640000021,117037909.20261526,0.0,0.199988707,0.0,117037909.20261526,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.370162526,5597,10.10.3.105,10.10.3.102,MPTCP,14332,"55092  >  5201 [PSH, ACK] Seq=28504854 Ack=1 Win=64256 Len=14240 TSval=2010528027 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0001236479999988,115909679.09008996,0.0,0.199988707,0.0,115909679.09008996,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.370703521,5598,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28519094 Ack=1 Win=64256 Len=62656 TSval=2010528027 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005409949999943,115986284.5324848,0.0,0.199988707,0.0,115986284.5324848,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.371250921,5599,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28581750 Ack=1 Win=64256 Len=62656 TSval=2010528028 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.000547400000002,114629156.00979356,0.0,0.199988707,0.0,114629156.00979356,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3219e-05,0.0,6051895.001472972,5.6309898701090264e-05
1970-01-01 00:01:10.371642234,5600,10.10.3.105,10.10.3.59,MPTCP,1516,39317  >  5201 [ACK] Seq=886657 Ack=1 Win=64256 Len=1424 TSval=939783336 TSecr=1401763076,1.3410500000000054e-05,0,0,0,0,10.10.3.105_10.10.3.59,3.0,0.0,0.0003913130000086,3874136.560673041,0.00010409579364,0.199988707,0.0,114629156.00979356,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.3410500000000054e-05,0.0,3874136.560673041,0.00010409579364
1970-01-01 00:01:10.371654700,5601,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=888081 Win=3140736 Len=0 TSval=1401763108 TSecr=939783336,1.2466e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,1.2465999986943643e-05,6417455.485623985,0.000102847326403,0.199988707,0.0,114629156.00979356,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.2466e-05,0.0,6417455.485623985,0.000102847326403
1970-01-01 00:01:10.371800800,5602,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28644406 Ack=1 Win=64256 Len=62656 TSval=2010528028 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0001461000000091,429486652.9505391,0.0,0.199988707,0.0,429486652.9505391,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.2466e-05,0.0,6417455.485623985,0.000102847326403
1970-01-01 00:01:10.372330299,5603,10.10.3.105,10.10.3.102,MPTCP,62748,"55092  >  5201 [PSH, ACK] Seq=28707062 Ack=1 Win=64256 Len=62656 TSval=2010528029 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0005294989999953,118504473.09731255,0.0,0.199988707,0.0,118504473.09731255,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.2466e-05,0.0,6417455.485623985,0.000102847326403
1970-01-01 00:01:10.372770035,5604,10.10.3.105,10.10.3.102,MPTCP,49932,"55092  >  5201 [PSH, ACK] Seq=28769718 Ack=1 Win=64256 Len=49840 TSval=2010528030 TSecr=1041654601",0.199988707,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0004397360000041,113549948.14964172,0.0,0.199988707,0.0,113549948.14964172,0.0,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.2466e-05,0.0,6417455.485623985,0.000102847326403
1970-01-01 00:01:10.373185594,5605,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=25761830 Win=3128192 Len=0 TSval=1041654616 TSecr=2010527916,0.115407024,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0004155590000038,192511.7732963311,0.0105727103749993,0.115407024,0.0,192511.7732963311,0.0105727103749993,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.2466e-05,0.0,6417455.485623985,0.000102847326403
1970-01-01 00:01:10.374741818,5606,10.10.3.105,10.10.3.102,MPTCP,252,"55092  >  5201 [PSH, ACK] Seq=28819558 Ack=1 Win=64256 Len=160 TSval=2010528033 TSecr=1041654616",0.1576978655,0,0,0,0,10.10.3.105_10.10.3.102,1.0,0.0,0.0015562239999979,161930.4161870813,0.0202451990309629,0.1576978655,0.0,161930.4161870813,0.0202451990309629,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.2466e-05,0.0,6417455.485623985,0.000102847326403
1970-01-01 00:01:10.382122585,5607,10.10.3.105,10.10.3.59,MPTCP,1516,39317  >  5201 [ACK] Seq=888081 Ack=1 Win=64256 Len=1424 TSval=939783336 TSecr=1401763076,1.2842500000000055e-05,0,0,0,0,10.10.3.105_10.10.3.59,3.0,0.0,0.0073807670000007,205398.70720750815,5.381399959968188e-05,0.1576978655,0.0,161930.4161870813,0.0202451990309629,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.2842500000000055e-05,0.0,205398.70720750815,5.381399959968188e-05
1970-01-01 00:01:10.382143684,5608,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=889505 Win=3139328 Len=0 TSval=1401763119 TSecr=939783336,2.1099e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,2.1098999994251244e-05,3791648.894345574,8.743109655981897e-07,0.1576978655,0.0,161930.4161870813,0.0202451990309629,1.77622066975,0.0,20429.113529679944,0.8959797383515934,2.1099e-05,0.0,3791648.894345574,8.743109655981897e-07
1970-01-01 00:01:10.393954988,5609,10.10.3.105,10.10.3.59,MPTCP,1516,39317  >  5201 [ACK] Seq=889505 Ack=1 Win=64256 Len=1424 TSval=939783336 TSecr=1401763076,1.6782500000000055e-05,0,0,0,0,10.10.3.105_10.10.3.59,3.0,0.0,0.0118113040000054,128351.61977029004,1.8160164273940792e-06,0.1576978655,0.0,161930.4161870813,0.0202451990309629,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.6782500000000055e-05,0.0,128351.61977029004,1.8160164273940792e-06
1970-01-01 00:01:10.393977379,5610,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=890929 Win=3137920 Len=0 TSval=1401763130 TSecr=939783336,2.2391e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,2.239100000167582e-05,3572864.0969144977,2.74602864245623e-06,0.1576978655,0.0,161930.4161870813,0.0202451990309629,1.77622066975,0.0,20429.113529679944,0.8959797383515934,2.2391e-05,0.0,3572864.0969144977,2.74602864245623e-06
1970-01-01 00:01:10.405816300,5611,10.10.3.105,10.10.3.59,MPTCP,1516,39317  >  5201 [ACK] Seq=890929 Ack=1 Win=64256 Len=1424 TSval=939783336 TSecr=1401763076,2.1745000000000057e-05,0,0,0,0,10.10.3.105_10.10.3.59,3.0,0.0,0.0118389209999918,128052.21016349756,3.0096191918895305e-06,0.1576978655,0.0,161930.4161870813,0.0202451990309629,1.77622066975,0.0,20429.113529679944,0.8959797383515934,2.1745000000000057e-05,0.0,128052.21016349756,3.0096191918895305e-06
1970-01-01 00:01:10.405836895,5612,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=892353 Win=3136512 Len=0 TSval=1401763142 TSecr=939783336,2.0595e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,2.059499999518266e-05,3884437.9712897623,2.343331321044814e-06,0.1576978655,0.0,161930.4161870813,0.0202451990309629,1.77622066975,0.0,20429.113529679944,0.8959797383515934,2.0595e-05,0.0,3884437.9712897623,2.343331321044814e-06
1970-01-01 00:01:10.417629375,5613,10.10.3.105,10.10.3.59,MPTCP,1516,39317  >  5201 [ACK] Seq=892353 Ack=1 Win=64256 Len=1424 TSval=939783336 TSecr=1401763076,2.1493000000000053e-05,0,0,0,0,10.10.3.105_10.10.3.59,3.0,0.0,0.011792480000011,128556.50380569426,1.182110248040706e-06,0.1576978655,0.0,161930.4161870813,0.0202451990309629,1.77622066975,0.0,20429.113529679944,0.8959797383515934,2.1493000000000053e-05,0.0,128556.50380569426,1.182110248040706e-06
1970-01-01 00:01:10.417649785,5614,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=893777 Win=3135104 Len=0 TSval=1401763154 TSecr=939783336,2.041e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,2.0409999990533834e-05,3919647.2335670767,3.272184110388958e-07,0.1576978655,0.0,161930.4161870813,0.0202451990309629,1.77622066975,0.0,20429.113529679944,0.8959797383515934,2.041e-05,0.0,3919647.2335670767,3.272184110388958e-07
1970-01-01 00:01:10.427282760,5615,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=25824886 Win=3144960 Len=0 TSval=1041654705 TSecr=2010528004,0.080814834,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0096329750000023,8304.80718573237,0.0307697657168241,0.080814834,0.0,8304.80718573237,0.0307697657168241,1.77622066975,0.0,20429.113529679944,0.8959797383515934,2.041e-05,0.0,3919647.2335670767,3.272184110388958e-07
1970-01-01 00:01:10.429749448,5616,10.10.3.105,10.10.3.59,MPTCP,1516,39317  >  5201 [ACK] Seq=893777 Ack=1 Win=64256 Len=1424 TSval=939783336 TSecr=1401763076,2.0502500000000053e-05,0,0,0,0,10.10.3.105_10.10.3.59,3.0,0.0,0.0024666879999983,614589.2792282577,5.099048246383972e-07,0.080814834,0.0,8304.80718573237,0.0307697657168241,1.77622066975,0.0,20429.113529679944,0.8959797383515934,2.0502500000000053e-05,0.0,614589.2792282577,5.099048246383972e-07
1970-01-01 00:01:10.429768948,5617,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=895201 Win=3139072 Len=0 TSval=1401763166 TSecr=939783336,1.95e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,1.950000000761065e-05,4102564.1009629136,5.579921948957226e-07,0.080814834,0.0,8304.80718573237,0.0307697657168241,1.77622066975,0.0,20429.113529679944,0.8959797383515934,1.95e-05,0.0,4102564.1009629136,5.579921948957226e-07
